Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2008-06-09,3.9600000381469727,4.0,3.880000114440918,3.940000057220459,3.940000057220459,13900.0,0.0,13900.0,,,,,16981912.21588895,,,1000.0,,,,,,0.0,0.0,,4.059999942779541,3.820000171661377,,0.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.940000057220459,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.91147412657266,,0.0
2008-06-10,3.880000114440918,3.880000114440918,3.740000009536743,3.759999990463257,3.759999990463257,24430.0,-17450.01188686025,-10530.0,,,-74.49862042558414,,-15003.78667187156,,,1000.0,,,,,,0.0,0.0,,3.996666709582011,3.7366667191187544,,0.08974335461677613,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.8700000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-4.568529546778388,-4.676178296736611,-4.568529546778388
2008-06-12,3.619999885559082,3.8399999141693115,3.619999885559082,3.680000066757202,3.680000066757202,13400.0,-23540.899855068223,-23930.0,,,-131.3435668376301,,-1401.197880081183,,,978.7234244922969,,,,,,0.0,0.0,,3.9755555788675943,3.655555566151937,,0.07638906135602509,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.809999942779541,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,-2.127657550770312,-2.1506184544051843,-6.598984433687505
2008-06-19,3.799999952316284,3.880000114440918,3.640000104904175,3.680000066757202,3.680000066757202,61732.0,-64695.58696347814,37802.0,,,11.663400894363058,,-285.10611180322246,,,978.7234244922969,,,,,,0.0,0.0,,3.975000043710073,3.6150000294049582,,0.18055565213715163,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.809999942779541,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.9923999977111815,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-6.598984433687505
2008-06-23,3.6600000858306885,3.7799999713897705,3.5,3.559999942779541,3.559999942779541,14845.0,-73178.4495236682,22957.0,,,-226.3390453385923,,-484.07657829695154,,,946.8084978215454,,,,,,0.0,0.0,,3.9586666901906336,3.558666690190633,,0.003333131472269543,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.75,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.9849519954681396,0.0,0.0,,,,,,,,,,,,,,,,,,,-3.26087287502157,-3.315224153060714,-9.64467281528406
2008-06-27,3.319999933242798,3.4000000953674316,3.259999990463257,3.319999933242798,3.319999933242798,12081.0,-74904.32430121531,10876.0,,,-359.2419874962663,,-1298.5260619532905,,,882.9787078892391,,,,,,0.0,0.0,,3.876666704813639,3.496666669845581,,-0.46491242196236476,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.6299999952316284,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.965553915649414,0.0,0.0,,,,,,,,,,,,,,,,,,,-6.741573409952317,-6.979576596997039,-15.73604352724428
2008-07-07,2.940000057220459,2.9600000381469727,2.880000114440918,2.940000057220459,2.940000057220459,9473.0,-70167.82430121531,1403.0,,,-346.2468705710639,,-1898.7081878556446,,,781.9149108184523,,,,,,0.0,0.0,,3.752380984170096,3.4038095474243164,,-1.330600965282543,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.440000057220459,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.9232206801382445,0.0,0.0,,,,,,,,,,,,,,,,,,,-11.44577962841028,-12.155516200747464,-25.38071029129546
2008-07-16,2.430000066757202,2.5399999618530273,2.4000000953674316,2.4100000858306885,2.4100000858306885,32376.0,-97918.68144407246,-30973.0,,,-194.58841918159104,,-6920.748071460737,,,781.9149108184523,,,,,,0.0,0.0,,3.607083350419998,3.267083376646042,,-2.520833402726001,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.8397630348824583,0.0,0.0,,,,,,,,,,,,,,,,,,,-18.027209560357772,-19.878281769637475,-38.83248601953411
2008-07-21,2.4100000858306885,2.7799999713897705,2.4100000858306885,2.7300000190734863,2.7300000190734863,110084.0,-17587.09470478905,79111.0,,,42.013358612409846,,8780.46971843006,,,781.9149108184523,,,,,,0.0,0.0,,3.5407407460389315,3.156296350337841,,-1.1088634300077165,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,3.200000047683716,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.6957867409309557,0.0,0.0,,,,,,,,,,,,,,,,,,,13.2780050558587,12.467483306653692,-30.71066042066477
2008-07-22,2.7300000190734863,2.7799999713897705,2.630000114440918,2.640000104904175,2.640000104904175,45473.0,-56997.028038122386,33638.0,,,36.28523829555768,,13117.85063571791,,,756.1375209394411,,,,,,0.0,0.0,3.2820000330607093,3.4699999968210853,3.0940000693003338,11.456426682912115,-1.2074469465718252,0.0,1.0,,,,,,0.2859999418258667,,,,,,,,,,,,,,,,,,3.140000104904175,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.566208076374603,0.0,0.0,,,,,,,,,,,,,,,,,,2.640000104904175,-3.296700129689223,-3.3522659288839574,-32.994922168437526
2008-07-24,2.680000066757202,2.690000057220459,2.619999885559082,2.640000104904175,2.640000104904175,21750.0,-66318.35078115547,55388.0,,,-16.092016505155343,,-1499.1084499735819,,,756.1375209394411,,,,,,0.0,0.0,3.153000028928121,3.3360000212987266,2.9700000365575154,11.607991797755703,-0.9016391951127396,0.0,1.0,,,,,,0.2643999648094177,,,,,,,,,,,,,,,,,,3.140000104904175,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.449587278273886,0.0,0.0,,,,,,,,,,,,,,,,,,2.640000104904175,0.0,0.0,-32.994922168437526
2008-07-25,2.619999885559082,2.640000104904175,2.559999942779541,2.630000114440918,2.630000114440918,8695.0,-59797.09430288877,46693.0,,,-50.603849576530905,,-32.935573342022366,,,753.2733665084398,,,,,,0.0,0.0,3.034666697184245,3.2116666952768966,2.8576666990915935,11.66520186595011,-0.6431259522712038,0.0,1.0,,,,,,0.2459599845409393,,,,,3.1608333786328635,,3.048083523776171,,,,,,,,,,,3.140000104904175,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.3446285599832404,0.0,0.0,,,,,,,,,,,,,,,,,,2.6379846361977575,-0.3787875024959475,-0.3795067191324608,-33.24872902930116
2008-07-28,2.630000114440918,2.75,2.630000114440918,2.740000009536743,2.740000009536743,15800.0,-46630.4276362221,62493.0,,,68.35439054269425,,627.9002695809348,,,753.2733665084398,,,,,,0.0,0.0,2.934000039100647,3.1010000228881838,2.7670000553131104,11.383775157598624,-0.08083846825613378,0.0,1.0,,,,,,0.2333639746427536,,,,,3.0608333746592202,,3.000686060047028,,,,,,,,,,,3.090000033378601,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.2501657135216595,0.0,0.0,,,,,,,,,,,-30.45685355980113,,,,,,,2.6526361069676443,4.182505334955433,4.09740341772128,-30.45685355980112
2008-08-22,2.799999952316284,2.809999942779541,2.740000009536743,2.7899999618530273,2.7899999618530273,31858.0,-32976.99906479353,94351.0,,393.1590400765215,18.676591911862158,,1242.1856514441242,3.012380120857603,64.6402299703372,753.2733665084398,,,,,,0.0,0.0,2.8386666933695475,2.9886666695276896,2.6886667172114054,10.568340165367527,0.3377775358270333,0.0,0.0,,,,,,0.21702757050275806,24.793793871045875,,,,2.9800000389417014,,2.968272814171028,,,,,,,,,,,2.9000000953674316,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.165149151706237,0.0,0.0,28.301184984600027,,,,,,24.374993108212536,,-75.62500689178746,,-25.797873166768788,,,,,,,2.6698693982173083,1.8248157716151958,1.808365827998215,-29.18781925548293
2008-08-25,2.759999990463257,2.8499999046325684,2.7100000381469727,2.75,2.75,28104.0,-45021.570493364954,66247.0,,176.39933036309264,2.4907438971555425,-87.10504655559795,178.42545608825492,2.966563513669833,60.696322724899005,742.4737585022709,,,,,,0.0,0.0,2.7543333609898886,2.890333326657613,2.6183333953221637,9.875345344460932,0.48406852175067594,0.0,0.0,,,,,,0.20932480010104185,25.812236902163676,,,,2.902500033378601,,2.9346923812216392,,0.791925487223613,1.0527951361418404,-0.2608696489182274,,,,-962.9345478050087,-962.9345478050087,0.0,2.680000066757202,,,3.200000047683716,,0.0,0.0,0.0,,3935.1938318536913,3683.6843480965877,,,,,3.088634246072356,0.0,0.0,27.40559077470607,,,,,,23.648641900131615,,-76.35135809986839,,-25.271740486046067,,,,,,,2.6791366702216353,-1.4336904085998858,-1.4440670482044338,-30.203046698937484
2008-08-27,2.7799999713897705,2.799999952316284,2.680000066757202,2.680000066757202,2.680000066757202,13354.0,-58375.570493364954,52893.0,,17.659553379176202,-35.94421779789523,-84.3511606536202,-742.8440282599385,2.910503382637566,63.5006894138658,723.5744444914752,,,,,,0.0,0.0,2.693666696548462,2.8276666402816772,2.5596667528152466,9.949259416906818,0.4490050913063475,0.0,0.0,,,,,,0.20039230864684585,26.786659920287452,,,,2.8191667000452676,,2.8955089482271106,,0.8407643761875374,1.0509555271815456,-0.2101911509940082,,,,-941.292439215674,-952.1134935103414,10.82105429466742,2.625,,,3.200000047683716,,0.0,14.630227861449868,47.84108517379247,,3935.1938318536913,3683.6843480965877,,,,,3.0197708310018636,0.0,0.0,25.863142256041627,,,,,,18.91891674197794,22.31418391677403,-81.08108325802206,,-27.1739125505287,,,,,,,2.6792171860354195,-2.545452117919922,-2.5784092246311063,-31.979694724982966
2008-08-28,2.7100000381469727,2.7100000381469727,2.5999999046325684,2.630000114440918,2.630000114440918,33716.0,-73700.91874445842,19177.0,,-225.6915817172543,-27.731686869428316,-76.95031208446291,-968.9489110149389,2.8657694770481665,61.50968409064724,723.5744444914752,,,,,,0.0,0.0,2.665666691462199,2.802666656176249,2.5286667267481486,10.27885182741295,0.36982997734442813,0.0,0.0,,,,,,0.1913530911336017,27.795060141193403,,,,2.7416667143503823,,2.854661435336927,,0.8481848592531486,1.0693069548442218,-0.2211220955910732,,,,-918.3861757118661,-940.871054244183,22.484878532316884,2.6299999952316284,,,3.200000047683716,,0.0,14.093402010763164,48.754234351173565,,3935.1938318536913,3683.6843480965877,,,,,2.9577937574384205,0.0,0.0,24.789887757768312,,,,,,15.54054162901103,19.369366757040194,-84.45945837098897,,-26.123591103557914,,,,,,,2.677015641764887,-1.8656698160751994,-1.8832929728839543,-33.24872902930116
2008-09-04,2.609999895095825,2.6600000858306885,2.549999952316284,2.559999942779541,2.559999942779541,14194.0,-85314.19706530009,4983.0,,-335.39027526644435,-38.74877716292171,-80.55118194569754,-1006.8172174415935,2.71908675662264,51.06053596518216,704.3157626967195,,,,,,0.0,0.0,2.6796666860580443,2.8136666774749757,2.5456666946411133,10.001243222831828,0.053482272598924574,0.0,0.0,,,,,,0.18321779537168195,28.73699752310057,,,,2.6783333818117776,,2.8093288980204063,,0.8172413651356355,1.103448355240441,-0.28620699010480555,,,,-893.8726710065706,-929.1214584347799,35.24878742820931,2.6999999284744263,,,3.200000047683716,,0.0,13.557664688325513,48.62879840080308,,3935.1938318536913,3683.6843480965877,,,,,2.9020143912313214,0.0,0.0,23.330218589002698,,,,,,11.59419288306656,15.351217084685176,-88.40580711693345,,-22.891566438103197,,,,,,,2.6733899162687425,-2.6616033694073615,-2.697665356360024,-35.025383106579525
2008-09-05,2.4600000381469727,2.549999952316284,2.450000047683716,2.4800000190734863,2.4800000190734863,18978.0,-92905.39706530009,-13995.0,,-504.36860052745317,-55.3271782788834,-68.33604858428976,-970.8499299211742,2.6747375730346934,51.365322725849445,704.3157626967195,,,,,,0.0,0.0,2.665000017484029,2.7720000108083087,2.558000024159749,8.030018208052114,-0.3644860278162444,0.0,1.0,,,,,,0.17589600534409627,29.40911122122589,,,,2.64000004529953,,2.758662916643957,,0.8168498734721995,1.1098901981826388,-0.2930403247104393,,,,-871.3374379411129,-917.5646543360465,46.227216394933635,2.649999976158142,,,3.200000047683716,,0.0,13.024477017609366,50.29157227801097,,3935.1938318536913,3683.6843480965877,,,,,2.8518129616449324,0.0,0.0,21.753737013043192,,,,,,7.999992370605469,11.711575627561018,-92.00000762939453,,-15.646259496398338,,,,,,,2.6525058602650833,-3.1249970896168877,-3.174866827191636,-37.05583799348863
2008-09-08,2.509999990463257,2.5899999141693115,2.5,2.549999952316284,2.549999952316284,16141.0,-91111.95262085565,2146.0,-0.1686059406289891,-270.906097241817,25.091334336421042,-40.88366845338352,-137.4696437230309,2.649879452765953,55.199034771306835,724.1956239835913,2.955500030517578,3.921222022092592,1.9897780389425639,65.350836176841,0.2900534099156445,0.0,0.0,2.6513333400090535,2.752333339055379,2.5503333409627276,7.618808055721944,-0.0016504388593631238,0.0,1.0,2.4000000953674316,4.0,3.200000047683716,54.13635216076686,0.09374991618096329,0.16930639431926917,29.321965057860037,,,,2.6516667008399963,,2.7265609221320073,,0.8937008672242909,1.007874103700839,-0.11417323647654809,,,-0.2255000114440917,-847.3769581517006,-905.8667049719888,58.48974682028825,2.649999976158142,,,3.200000047683716,,0.0,13.972787291440481,48.24813900900264,-64.81482467738029,3935.1938318536913,3683.6843480965877,,,,,2.8066316750171825,0.0,0.0,26.43774738228808,,,,,,26.78569147781217,15.459958910494732,-73.21430852218784,,5.80912288380023,,,,,,,2.6497807072980146,2.822577931630388,2.783477260302558,-35.27918996744316
2008-09-10,2.569999933242798,2.630000114440918,2.4800000190734863,2.509999990463257,2.509999990463257,14448.0,-99780.76180664083,-12302.0,-0.18446082281440335,-314.76514747192016,10.382180264166207,-15.410164822295659,228.95722172511253,2.6394847734524407,54.73563541686005,712.8357032482359,2.884000027179718,3.754641147116309,2.013358907243127,60.37733091063778,0.2852157288736261,0.0,0.0,2.640333342552185,2.7493333339691164,2.531333351135254,8.256532587023296,-0.09785946032966021,0.0,1.0,2.4000000953674316,3.880000114440918,3.140000104904175,51.31761460213258,0.07432425248527201,0.16737576442408542,28.6523802872967,,,,2.633333365122477,,2.6932438557214304,,0.9333333898473729,0.9555554872677577,-0.022222097420384834,,,-0.24399992227554312,-810.3722452500481,-892.2246392974258,81.85239404737774,2.649999976158142,,,3.200000047683716,,0.0,14.687575360856265,45.53132750923526,-63.80440827988624,3935.1938318536913,3683.6843480965877,,,,,2.7659685170522073,0.0,0.0,25.498425913275355,,,,,,24.44443149330626,19.74337178057463,-75.55556850669373,,-8.058609050299333,,,,,,,2.6443452924036026,-1.5686259843532002,-1.5810591126644957,-36.294417410897715
2008-09-15,2.240000009536743,2.25,2.1500000953674316,2.190000057220459,2.190000057220459,44355.0,-108651.76180664083,-56657.0,-0.16261141417470154,-2297.455417687974,-80.03600056793728,-7.227849207034676,-5881.454641148777,2.6070913512459826,53.823634731511035,712.8357032482359,2.805500030517578,3.6278253714543367,1.9831746895808195,58.62237262460841,0.12575641132743923,0.0,0.0,2.59900000890096,2.7099999745686847,2.4880000432332356,8.541744154488335,-1.3423426945231307,0.0,1.0,2.1500000953674316,3.880000114440918,3.015000104904175,61.66458742666004,0.023121364978047575,0.18663817749125938,27.318156773029692,,,,2.5958333611488342,,2.615821732875127,,0.9613526881641168,1.0,-0.038647311835883214,,,-0.16549992561340332,-776.7026061030296,-877.7843851481264,101.08177904509682,2.5,,,3.075000047683716,,0.0,12.82155956083395,51.39269536543291,-128.0344021704888,3935.1938318536913,3683.6843480965877,,,,,2.72937167488373,0.0,0.0,19.522552455619348,,,,,,5.7142818217364235,18.981468264284953,-94.28571817826358,,-17.04545567433035,,,,,,,2.5858211156649826,-12.749001372854075,-13.638117938772076,-44.41624300976705
2008-09-17,2.1600000858306885,2.190000057220459,2.109999895095825,2.119999885559082,2.119999885559082,28988.0,-130392.7834043401,-85645.0,-0.1853635360689604,-2259.1282117496917,-13.798861005551208,-11.214436322603323,-6581.378884546708,2.5559894910761085,34.301265151206195,690.050945124957,2.727500021457672,3.4975097537106983,1.9574902892046457,56.462674698092655,0.10552437816528494,0.0,0.0,2.5423333326975506,2.6493333260218304,2.435333339373271,8.417463748606648,-1.4735209041486699,0.0,1.0,2.109999895095825,3.880000114440918,2.9950000047683716,64.89459964877075,0.005649711426000203,0.1759743759545968,26.83479552729611,,,,2.552500009536743,,2.539541448672659,,0.9269662266682972,1.1685393017630519,-0.24157307509475467,,,-0.09749990701675415,-741.5675848700112,-862.6491851172245,121.08160024721337,2.4799998998641968,,,3.0549999475479126,,0.0,12.443228953846532,51.35160497351031,-146.55561542160527,3935.1938318536913,3683.6843480965877,,,,,2.659847085341774,0.0,0.0,18.501097067172324,,,,,,1.351350045186764,10.503354453409816,-98.64864995481324,,-19.696977222808385,,,,,,,2.4700055264384213,-3.19635478686795,-3.2485535254118014,-46.19289708704542
2008-09-24,2.190000057220459,2.299999952316284,2.1500000953674316,2.200000047683716,2.200000047683716,18864.0,-136680.7834043401,-66781.0,-0.13491060604348004,-1720.8066017398655,59.637385621896165,-9.54642579929343,-214.70878798335605,2.516565427340082,27.530430237017512,716.0906576080994,2.653500020503998,3.3207413294822308,1.9862587115257648,50.29141163160792,0.16016794320278194,0.0,0.0,2.4860000054041547,2.60099999109904,2.3710000197092693,9.251808965800025,-0.7434782317245052,0.0,1.0,2.109999895095825,3.7799999713897705,2.944999933242798,62.93574763103828,0.05389230447678688,0.17637694503485735,25.967034245936457,,,,2.51666667064031,,2.4873043100589753,,0.8121546306349929,1.088397696903101,-0.27624306626810813,,,0.08649998903274536,-707.2463215016461,-834.2393821946288,126.99306069298268,2.4549999237060547,,,3.0549999475479126,,0.0,15.690714687391413,47.92503544723927,-133.3532764553068,3935.1938318536913,3683.6843480965877,,,,,2.5828684787073413,0.0,0.0,23.43178774090154,,,,,,12.162182625407366,6.409271497443517,-87.83781737459263,,-16.34981171278812,,,,,,,2.4119509567781012,3.773592756753197,3.7041347336331687,-44.16243614890342
2008-09-25,2.2200000286102295,2.2899999618530273,2.200000047683716,2.240000009536743,2.240000009536743,7431.0,-137506.45007100675,-59350.0,-0.12225869273844524,-1432.5142705584783,24.22280402064457,-6.666795761736295,846.959496764538,2.4998405880774217,31.321274527139636,729.1104750475539,2.5875000238418577,3.1330593663209747,2.0419406813627408,42.16883767746472,0.18151950920131457,0.0,0.0,2.4333333412806195,2.5433333317438764,2.3233333508173626,9.041095077040772,-0.3787879477519368,0.0,1.0,2.109999895095825,3.4000000953674316,2.7549999952316284,49.855079744356686,0.10077526686704913,0.16773924194830275,24.98565857874237,,,,2.475000003973643,,2.4492574945940166,,0.8469945447742293,1.0437158071263968,-0.19672126235216747,,,0.2024999380111696,-671.0127757223712,-804.2083084731507,133.19553275077953,2.409999966621399,,,3.0549999475479126,,0.0,15.146497980390794,46.26280364367822,-121.20688052698951,3935.1938318536913,3683.6843480965877,4.0,92.0,-88.0,,2.516666877001729,0.0,0.0,25.84744604013069,,,,,,17.56758280615442,10.360371825582849,-82.43241719384558,,-18.248175118967826,,,,,,,2.3831067926122365,1.8181800448205276,1.8018488085736917,-43.14720870544886
